DetailID,OrderID,ProductID,Quantity,UnitPrice
35572,8883,25,5,95530
35573,8883,39,3,30610
35574,8883,41,2,16916
35575,8884,8,5,71394
35576,8884,72,3,53594
35577,8884,71,2,62771
35578,8884,40,4,63117
35579,8884,93,5,25266
35580,8885,28,4,53426
35581,8885,17,2,32785
35582,8885,95,1,10177
35583,8885,16,4,21730
35584,8885,88,5,82751
35585,8886,35,2,27106
35586,8886,87,5,47322
35587,8886,91,4,87573
35588,8886,63,5,59829
35589,8887,63,4,59829
35590,8887,8,4,71394
35591,8887,69,4,66333
35592,8888,81,1,69446
35593,8888,28,3,53426
35594,8888,53,4,58950
35595,8889,50,1,53007
35596,8889,66,3,21309
35597,8889,18,2,49881
35598,8889,92,4,43974
35599,8890,84,5,78759
35600,8890,6,4,23328
35601,8890,2,5,16956
35602,8891,86,3,33028
35603,8891,9,5,24385
35604,8891,95,5,10177
35605,8891,73,4,58762
35606,8891,70,2,16773
35607,8892,2,1,16956
35608,8892,24,2,96972
35609,8892,50,5,53007
35610,8892,78,4,21761
35611,8893,40,3,63117
35612,8893,51,2,22310
35613,8893,65,2,95196
35614,8894,66,2,21309
35615,8894,97,2,24578
35616,8894,64,1,18863
35617,8895,32,5,82134
35618,8895,96,1,93706
35619,8895,98,2,88669
35620,8895,51,4,22310
35621,8896,62,3,39951
35622,8896,22,4,20870
35623,8896,72,3,53594
35624,8896,84,2,78759
35625,8897,32,3,82134
35626,8897,87,1,47322
35627,8897,90,1,99988
35628,8898,29,4,27367
35629,8898,59,5,68303
35630,8898,13,1,60825
35631,8899,28,5,53426
35632,8899,31,4,25080
35633,8899,27,4,85161
35634,8899,46,5,39246
35635,8900,14,2,61112
35636,8900,85,4,49747
35637,8900,45,1,89685
35638,8901,3,2,92869
35639,8901,57,2,87341
35640,8901,100,3,55240
35641,8901,56,2,13545
35642,8902,99,5,64203
35643,8902,15,2,59265
35644,8902,93,3,25266
35645,8902,52,5,47423
35646,8902,51,1,22310
35647,8903,71,3,62771
35648,8903,83,4,57341
35649,8903,10,5,15030
35650,8903,29,5,27367
35651,8904,66,4,21309
35652,8904,100,1,55240
35653,8904,58,2,66996
35654,8905,66,4,21309
35655,8905,16,3,21730
35656,8905,1,1,77345
35657,8905,23,3,13902
35658,8906,56,1,13545
35659,8906,62,1,39951
35660,8906,16,5,21730
35661,8907,64,5,18863
35662,8907,36,1,50269
35663,8907,1,3,77345
35664,8907,95,3,10177
35665,8907,74,2,60296
35666,8908,12,1,31257
35667,8908,79,2,37051
35668,8908,20,2,13940
35669,8908,43,5,37544
35670,8909,44,2,55170
35671,8909,60,1,91851
35672,8909,65,4,95196
35673,8909,74,1,60296
35674,8910,85,5,49747
35675,8910,99,2,64203
35676,8910,87,5,47322
35677,8910,27,1,85161
35678,8911,1,2,77345
35679,8911,19,3,24844
35680,8911,74,4,60296
35681,8911,43,2,37544
35682,8911,33,2,67163
35683,8912,16,3,21730
35684,8912,76,5,95956
35685,8912,72,5,53594
35686,8912,41,2,16916
35687,8912,53,2,58950
35688,8913,25,3,95530
35689,8913,36,3,50269
35690,8913,31,3,25080
35691,8914,24,5,96972
35692,8914,80,4,14416
35693,8914,81,2,69446
35694,8915,8,2,71394
35695,8915,64,3,18863
35696,8915,63,1,59829
35697,8915,100,5,55240
35698,8916,71,4,62771
35699,8916,54,2,55716
35700,8916,64,5,18863
35701,8917,53,2,58950
35702,8917,51,4,22310
35703,8917,95,3,10177
35704,8918,94,5,54643
35705,8918,99,2,64203
35706,8918,31,1,25080
35707,8918,81,1,69446
35708,8918,78,2,21761
35709,8919,78,5,21761
35710,8919,65,3,95196
35711,8919,89,2,99643
35712,8919,72,5,53594
35713,8919,38,5,89599
35714,8920,35,5,27106
35715,8920,14,3,61112
35716,8920,47,2,38951
35717,8921,39,5,30610
35718,8921,19,4,24844
35719,8921,66,2,21309
35720,8921,1,3,77345
35721,8922,83,5,57341
35722,8922,88,5,82751
35723,8922,32,5,82134
35724,8922,34,5,71809
35725,8923,73,5,58762
35726,8923,79,3,37051
35727,8923,32,1,82134
35728,8924,88,4,82751
35729,8924,53,1,58950
35730,8924,21,2,33591
35731,8925,36,4,50269
35732,8925,100,4,55240
35733,8925,81,5,69446
35734,8925,45,1,89685
35735,8925,46,1,39246
35736,8926,52,4,47423
35737,8926,48,2,56186
35738,8926,64,5,18863
35739,8926,89,1,99643
35740,8927,78,1,21761
35741,8927,19,1,24844
35742,8927,22,3,20870
35743,8928,94,3,54643
35744,8928,10,3,15030
35745,8928,6,2,23328
35746,8928,76,5,95956
35747,8928,34,2,71809
35748,8929,81,2,69446
35749,8929,70,2,16773
35750,8929,91,3,87573
35751,8929,56,2,13545
35752,8929,67,4,71990
35753,8930,16,2,21730
35754,8930,87,2,47322
35755,8930,74,2,60296
35756,8930,14,5,61112
35757,8931,49,1,86790
35758,8931,30,2,22486
35759,8931,100,1,55240
35760,8931,73,2,58762
35761,8931,94,3,54643
35762,8932,83,5,57341
35763,8932,73,1,58762
35764,8932,42,1,44615
35765,8933,96,1,93706
35766,8933,13,2,60825
35767,8933,54,1,55716
35768,8934,99,2,64203
35769,8934,61,2,83461
35770,8934,81,3,69446
35771,8935,64,2,18863
35772,8935,50,2,53007
35773,8935,4,2,72183
35774,8936,2,1,16956
35775,8936,96,4,93706
35776,8936,53,2,58950
35777,8936,25,2,95530
35778,8937,5,4,35124
35779,8937,97,2,24578
35780,8937,76,3,95956
35781,8938,75,2,31489
35782,8938,82,5,40303
35783,8938,59,5,68303
35784,8939,82,3,40303
35785,8939,60,2,91851
35786,8939,46,1,39246
35787,8939,11,4,42580
35788,8939,57,3,87341
35789,8940,5,2,35124
35790,8940,61,1,83461
35791,8940,97,5,24578
35792,8941,66,1,21309
35793,8941,41,1,16916
35794,8941,21,2,33591
35795,8942,35,5,27106
35796,8942,27,1,85161
35797,8942,38,1,89599
35798,8942,89,2,99643
35799,8942,72,4,53594
35800,8943,18,3,49881
35801,8943,60,2,91851
35802,8943,20,4,13940
35803,8943,49,3,86790
35804,8943,23,1,13902
35805,8944,47,3,38951
35806,8944,55,2,50282
35807,8944,6,1,23328
35808,8945,42,4,44615
35809,8945,51,1,22310
35810,8945,20,3,13940
35811,8945,57,3,87341
35812,8945,58,4,66996
35813,8946,97,5,24578
35814,8946,66,1,21309
35815,8946,30,5,22486
35816,8946,57,4,87341
35817,8947,8,1,71394
35818,8947,30,3,22486
35819,8947,68,1,92995
35820,8948,7,2,51167
35821,8948,91,5,87573
35822,8948,85,5,49747
35823,8948,25,5,95530
35824,8948,1,5,77345
35825,8949,61,3,83461
35826,8949,31,5,25080
35827,8949,60,3,91851
35828,8949,78,3,21761
35829,8950,1,1,77345
35830,8950,7,5,51167
35831,8950,26,5,47395
35832,8950,2,2,16956
35833,8950,31,5,25080
35834,8951,94,4,54643
35835,8951,86,4,33028
35836,8951,56,4,13545
35837,8952,89,2,99643
35838,8952,34,5,71809
35839,8952,55,4,50282
35840,8953,38,2,89599
35841,8953,18,5,49881
35842,8953,17,2,32785
35843,8953,25,2,95530
35844,8954,56,2,13545
35845,8954,66,1,21309
35846,8954,76,4,95956
35847,8954,68,2,92995
35848,8954,20,3,13940
35849,8955,15,5,59265
35850,8955,29,5,27367
35851,8955,89,5,99643
35852,8956,43,3,37544
35853,8956,93,5,25266
35854,8956,9,4,24385
35855,8956,92,4,43974
35856,8956,70,1,16773
35857,8957,94,2,54643
35858,8957,60,2,91851
35859,8957,89,4,99643
35860,8957,66,2,21309
35861,8958,70,3,16773
35862,8958,4,1,72183
35863,8958,72,1,53594
35864,8958,80,4,14416
35865,8958,35,4,27106
35866,8959,52,3,47423
35867,8959,44,3,55170
35868,8959,24,2,96972
35869,8959,39,1,30610
35870,8959,93,1,25266
35871,8960,82,4,40303
35872,8960,42,2,44615
35873,8960,97,1,24578
35874,8960,50,2,53007
35875,8960,32,4,82134
35876,8961,4,5,72183
35877,8961,84,5,78759
35878,8961,33,1,67163
35879,8961,16,2,21730
35880,8961,51,5,22310
35881,8962,38,5,89599
35882,8962,27,1,85161
35883,8962,64,3,18863
35884,8962,12,4,31257
35885,8962,52,5,47423
35886,8963,47,2,38951
35887,8963,34,3,71809
35888,8963,15,2,59265
35889,8963,76,4,95956
35890,8964,14,2,61112
35891,8964,60,4,91851
35892,8964,11,4,42580
35893,8965,47,2,38951
35894,8965,57,4,87341
35895,8965,59,5,68303
35896,8966,61,1,83461
35897,8966,12,4,31257
35898,8966,57,4,87341
35899,8966,16,4,21730
35900,8967,95,3,10177
35901,8967,99,5,64203
35902,8967,86,5,33028
35903,8967,77,4,62543
35904,8967,62,3,39951
35905,8968,23,4,13902
35906,8968,92,3,43974
35907,8968,2,2,16956
35908,8969,25,5,95530
35909,8969,79,5,37051
35910,8969,95,1,10177
35911,8970,35,3,27106
35912,8970,45,3,89685
35913,8970,63,2,59829
35914,8970,41,4,16916
35915,8970,62,4,39951
35916,8971,53,4,58950
35917,8971,52,5,47423
35918,8971,61,1,83461
35919,8971,20,1,13940
35920,8972,7,5,51167
35921,8972,70,1,16773
35922,8972,40,3,63117
35923,8973,58,1,66996
35924,8973,66,3,21309
35925,8973,39,4,30610
35926,8973,5,1,35124
35927,8973,12,2,31257
35928,8974,100,5,55240
35929,8974,67,1,71990
35930,8974,14,1,61112
35931,8975,36,5,50269
35932,8975,18,1,49881
35933,8975,83,1,57341
35934,8975,87,5,47322
35935,8976,21,3,33591
35936,8976,95,5,10177
35937,8976,49,5,86790
35938,8977,79,3,37051
35939,8977,1,1,77345
35940,8977,55,4,50282
35941,8978,43,1,37544
35942,8978,79,2,37051
35943,8978,23,3,13902
35944,8979,45,4,89685
35945,8979,17,2,32785
35946,8979,73,3,58762
35947,8979,59,5,68303
35948,8980,70,5,16773
35949,8980,95,4,10177
35950,8980,46,5,39246
35951,8980,94,1,54643
35952,8981,31,4,25080
35953,8981,21,4,33591
35954,8981,90,4,99988
35955,8981,99,2,64203
35956,8981,36,2,50269
35957,8982,20,3,13940
35958,8982,39,4,30610
35959,8982,51,4,22310
35960,8982,33,1,67163
35961,8983,23,3,13902
35962,8983,94,3,54643
35963,8983,9,5,24385
35964,8983,46,1,39246
35965,8984,39,2,30610
35966,8984,37,2,31314
35967,8984,3,2,92869
35968,8984,79,1,37051
35969,8984,6,4,23328
35970,8985,100,4,55240
35971,8985,2,4,16956
35972,8985,56,3,13545
35973,8985,80,3,14416
35974,8986,67,2,71990
35975,8986,93,5,25266
35976,8986,71,1,62771
35977,8987,31,3,25080
35978,8987,63,2,59829
35979,8987,1,4,77345
35980,8987,14,4,61112
35981,8987,49,5,86790
35982,8988,91,1,87573
35983,8988,6,1,23328
35984,8988,98,5,88669
35985,8988,48,5,56186
35986,8988,67,2,71990
35987,8989,17,4,32785
35988,8989,13,1,60825
35989,8989,24,5,96972
35990,8989,93,2,25266
35991,8990,2,3,16956
35992,8990,71,5,62771
35993,8990,21,3,33591
35994,8991,66,1,21309
35995,8991,78,2,21761
35996,8991,5,3,35124
35997,8991,54,3,55716
35998,8992,72,5,53594
35999,8992,67,4,71990
36000,8992,53,1,58950
36001,8992,41,2,16916
36002,8993,85,4,49747
36003,8993,94,1,54643
36004,8993,46,3,39246
36005,8993,77,5,62543
36006,8993,72,3,53594
36007,8994,46,2,39246
36008,8994,16,2,21730
36009,8994,35,4,27106
36010,8994,71,3,62771
36011,8994,30,5,22486
36012,8995,39,2,30610
36013,8995,46,3,39246
36014,8995,13,4,60825
36015,8996,75,3,31489
36016,8996,28,4,53426
36017,8996,79,5,37051
36018,8996,99,1,64203
36019,8996,87,1,47322
36020,8997,48,2,56186
36021,8997,74,4,60296
36022,8997,45,5,89685
36023,8997,18,3,49881
36024,8998,82,5,40303
36025,8998,4,5,72183
36026,8998,18,3,49881
36027,8998,90,5,99988
36028,8998,53,3,58950
36029,8999,77,3,62543
36030,8999,13,2,60825
36031,8999,83,5,57341
36032,8999,41,3,16916
36033,9000,64,1,18863
36034,9000,54,5,55716
36035,9000,29,2,27367
36036,9000,52,2,47423
36037,9001,49,4,86790
36038,9001,70,3,16773
36039,9001,69,5,66333
36040,9002,44,3,55170
36041,9002,68,1,92995
36042,9002,52,5,47423
36043,9002,11,3,42580
36044,9002,5,4,35124
36045,9003,27,1,85161
36046,9003,29,5,27367
36047,9003,78,3,21761
36048,9004,10,5,15030
36049,9004,71,5,62771
36050,9004,44,2,55170
36051,9004,99,2,64203
36052,9004,58,4,66996
36053,9005,12,4,31257
36054,9005,14,2,61112
36055,9005,88,3,82751
36056,9006,31,2,25080
36057,9006,49,1,86790
36058,9006,52,4,47423
36059,9006,18,5,49881
36060,9006,27,5,85161
36061,9007,84,2,78759
36062,9007,52,5,47423
36063,9007,74,1,60296
36064,9007,66,5,21309
36065,9008,15,2,59265
36066,9008,13,4,60825
36067,9008,49,1,86790
36068,9008,41,1,16916
36069,9009,5,5,35124
36070,9009,73,4,58762
36071,9009,99,4,64203
36072,9009,7,4,51167
36073,9009,28,4,53426
36074,9010,81,2,69446
36075,9010,49,2,86790
36076,9010,79,1,37051
36077,9010,55,4,50282
36078,9010,41,2,16916
36079,9011,37,1,31314
36080,9011,45,4,89685
36081,9011,58,4,66996
36082,9011,46,3,39246
36083,9012,65,3,95196
36084,9012,31,1,25080
36085,9012,44,5,55170
36086,9012,51,3,22310
36087,9013,59,3,68303
36088,9013,86,5,33028
36089,9013,70,2,16773
36090,9013,85,1,49747
36091,9014,34,2,71809
36092,9014,37,4,31314
36093,9014,32,1,82134
36094,9014,83,3,57341
36095,9015,11,5,42580
36096,9015,56,1,13545
36097,9015,12,2,31257
36098,9015,55,1,50282
36099,9015,92,2,43974
36100,9016,50,3,53007
36101,9016,21,5,33591
36102,9016,61,2,83461
36103,9016,37,1,31314
36104,9017,77,5,62543
36105,9017,53,2,58950
36106,9017,51,4,22310
36107,9017,92,5,43974
36108,9018,42,5,44615
36109,9018,39,1,30610
36110,9018,66,5,21309
36111,9018,100,4,55240
36112,9019,67,2,71990
36113,9019,79,5,37051
36114,9019,28,1,53426
36115,9019,2,4,16956
36116,9019,33,5,67163
36117,9020,18,5,49881
36118,9020,27,3,85161
36119,9020,59,2,68303
36120,9021,51,2,22310
36121,9021,98,2,88669
36122,9021,11,1,42580
36123,9021,60,4,91851
36124,9022,42,4,44615
36125,9022,40,2,63117
36126,9022,88,1,82751
36127,9022,41,4,16916
36128,9023,16,2,21730
36129,9023,69,3,66333
36130,9023,9,5,24385
36131,9023,55,2,50282
36132,9023,68,5,92995
36133,9024,53,4,58950
36134,9024,61,5,83461
36135,9024,99,3,64203
36136,9025,82,2,40303
36137,9025,14,3,61112
36138,9025,20,4,13940
36139,9026,50,5,53007
36140,9026,57,1,87341
36141,9026,2,5,16956
36142,9027,73,2,58762
36143,9027,92,4,43974
36144,9027,72,1,53594
36145,9027,89,1,99643
36146,9028,62,1,39951
36147,9028,91,1,87573
36148,9028,14,4,61112
36149,9029,43,2,37544
36150,9029,40,2,63117
36151,9029,3,1,92869
36152,9030,90,2,99988
36153,9030,63,2,59829
36154,9030,72,1,53594
36155,9030,79,4,37051
36156,9030,95,3,10177
36157,9031,74,2,60296
36158,9031,9,4,24385
36159,9031,82,3,40303
36160,9031,50,3,53007
36161,9032,4,5,72183
36162,9032,49,4,86790
36163,9032,93,3,25266
36164,9033,71,4,62771
36165,9033,39,4,30610
36166,9033,98,3,88669
36167,9033,100,3,55240
36168,9033,73,4,58762
36169,9034,53,4,58950
36170,9034,1,4,77345
36171,9034,66,4,21309
36172,9034,10,1,15030
36173,9034,35,3,27106
36174,9035,80,5,14416
36175,9035,18,5,49881
36176,9035,50,2,53007
36177,9035,59,3,68303
36178,9035,66,4,21309
36179,9036,14,3,61112
36180,9036,85,4,49747
36181,9036,3,2,92869
36182,9037,89,1,99643
36183,9037,73,3,58762
36184,9037,74,1,60296
36185,9037,42,1,44615
36186,9038,53,2,58950
36187,9038,18,5,49881
36188,9038,3,1,92869
36189,9039,71,4,62771
36190,9039,78,1,21761
36191,9039,68,5,92995
36192,9039,82,2,40303
36193,9040,83,1,57341
36194,9040,73,4,58762
36195,9040,79,3,37051
36196,9041,93,3,25266
36197,9041,57,4,87341
36198,9041,30,1,22486
36199,9042,56,4,13545
36200,9042,21,4,33591
36201,9042,55,4,50282
36202,9042,34,1,71809
36203,9043,80,2,14416
36204,9043,33,2,67163
36205,9043,38,2,89599
36206,9044,9,1,24385
36207,9044,48,3,56186
36208,9044,31,4,25080
36209,9044,67,5,71990
36210,9045,1,3,77345
36211,9045,46,2,39246
36212,9045,12,4,31257
36213,9045,37,1,31314
36214,9046,89,2,99643
36215,9046,45,5,89685
36216,9046,58,4,66996
36217,9046,44,3,55170
36218,9046,2,5,16956
36219,9047,99,1,64203
36220,9047,68,2,92995
36221,9047,32,2,82134
36222,9047,72,1,53594
36223,9048,12,5,31257
36224,9048,31,2,25080
36225,9048,33,2,67163
36226,9049,21,3,33591
36227,9049,76,5,95956
36228,9049,28,3,53426
36229,9049,8,3,71394
36230,9050,58,5,66996
36231,9050,68,2,92995
36232,9050,50,1,53007
36233,9050,4,4,72183
36234,9050,24,4,96972
36235,9051,63,2,59829
36236,9051,56,3,13545
36237,9051,48,4,56186
36238,9051,13,3,60825
36239,9052,43,1,37544
36240,9052,52,4,47423
36241,9052,41,4,16916
36242,9052,24,5,96972
36243,9052,25,3,95530
36244,9053,90,2,99988
36245,9053,46,1,39246
36246,9053,61,1,83461
36247,9054,64,2,18863
36248,9054,73,4,58762
36249,9054,98,4,88669
36250,9054,34,2,71809
36251,9055,62,5,39951
36252,9055,41,2,16916
36253,9055,65,5,95196
36254,9055,84,5,78759
36255,9056,30,4,22486
36256,9056,1,1,77345
36257,9056,21,1,33591
36258,9056,31,4,25080
36259,9057,96,2,93706
36260,9057,55,5,50282
36261,9057,77,5,62543
36262,9057,15,4,59265
36263,9057,90,5,99988
36264,9058,51,3,22310
36265,9058,57,5,87341
36266,9058,56,3,13545
36267,9059,89,1,99643
36268,9059,16,2,21730
36269,9059,74,4,60296
36270,9059,61,1,83461
36271,9059,30,1,22486
36272,9060,42,4,44615
36273,9060,36,1,50269
36274,9060,60,4,91851
36275,9060,49,2,86790
36276,9061,74,1,60296
36277,9061,39,1,30610
36278,9061,46,4,39246
36279,9061,67,3,71990
36280,9062,40,3,63117
36281,9062,77,2,62543
36282,9062,49,2,86790
36283,9062,13,3,60825
36284,9062,19,5,24844
36285,9063,45,3,89685
36286,9063,72,2,53594
36287,9063,44,2,55170
36288,9063,1,2,77345
36289,9064,92,3,43974
36290,9064,81,5,69446
36291,9064,68,5,92995
36292,9064,22,3,20870
36293,9064,7,2,51167
36294,9065,19,3,24844
36295,9065,94,5,54643
36296,9065,55,2,50282
36297,9065,34,4,71809
36298,9066,88,2,82751
36299,9066,43,4,37544
36300,9066,55,4,50282
36301,9066,59,1,68303
36302,9066,99,5,64203
36303,9067,25,2,95530
36304,9067,7,4,51167
36305,9067,52,1,47423
36306,9067,4,3,72183
36307,9068,38,1,89599
36308,9068,52,4,47423
36309,9068,99,5,64203
36310,9068,65,4,95196
36311,9069,78,2,21761
36312,9069,90,5,99988
36313,9069,51,1,22310
36314,9069,13,5,60825
36315,9069,47,3,38951
36316,9070,6,5,23328
36317,9070,10,1,15030
36318,9070,85,2,49747
36319,9070,44,2,55170
36320,9071,34,1,71809
36321,9071,73,2,58762
36322,9071,88,3,82751
36323,9071,16,2,21730
36324,9071,29,2,27367
36325,9072,100,4,55240
36326,9072,15,4,59265
36327,9072,20,3,13940
36328,9072,46,4,39246
36329,9072,9,1,24385
36330,9073,11,4,42580
36331,9073,98,5,88669
36332,9073,25,3,95530
36333,9073,31,2,25080
36334,9073,57,5,87341
36335,9074,9,3,24385
36336,9074,77,3,62543
36337,9074,13,2,60825
36338,9074,28,1,53426
36339,9074,49,3,86790
36340,9075,82,4,40303
36341,9075,88,5,82751
36342,9075,43,4,37544
36343,9075,70,5,16773
36344,9075,7,1,51167
36345,9076,27,4,85161
36346,9076,82,1,40303
36347,9076,80,1,14416
36348,9076,45,3,89685
36349,9077,68,4,92995
36350,9077,30,3,22486
36351,9077,23,5,13902
36352,9077,39,2,30610
36353,9077,85,5,49747
36354,9078,78,5,21761
36355,9078,79,4,37051
36356,9078,46,2,39246
36357,9078,41,2,16916
36358,9078,55,5,50282
36359,9079,98,4,88669
36360,9079,4,2,72183
36361,9079,65,2,95196
36362,9079,25,5,95530
36363,9080,81,2,69446
36364,9080,93,1,25266
36365,9080,4,3,72183
36366,9081,51,3,22310
36367,9081,30,2,22486
36368,9081,55,1,50282
36369,9081,66,2,21309
36370,9082,10,1,15030
36371,9082,4,4,72183
36372,9082,31,5,25080
36373,9082,54,4,55716
36374,9082,53,4,58950
36375,9083,61,3,83461
36376,9083,93,3,25266
36377,9083,79,2,37051
36378,9084,68,5,92995
36379,9084,25,1,95530
36380,9084,48,2,56186
36381,9084,76,5,95956
36382,9085,59,2,68303
36383,9085,27,1,85161
36384,9085,13,4,60825
36385,9085,54,4,55716
36386,9086,18,3,49881
36387,9086,21,1,33591
36388,9086,89,1,99643
36389,9087,6,2,23328
36390,9087,31,2,25080
36391,9087,14,2,61112
36392,9087,53,2,58950
36393,9087,90,2,99988
36394,9088,24,1,96972
36395,9088,77,1,62543
36396,9088,55,3,50282
36397,9088,35,5,27106
36398,9088,89,3,99643
36399,9089,16,1,21730
36400,9089,69,1,66333
36401,9089,3,2,92869
36402,9089,18,5,49881
36403,9090,21,5,33591
36404,9090,61,3,83461
36405,9090,76,3,95956
36406,9091,37,5,31314
36407,9091,4,3,72183
36408,9091,66,3,21309
36409,9091,34,5,71809
36410,9092,41,3,16916
36411,9092,16,1,21730
36412,9092,42,3,44615
36413,9092,54,1,55716
36414,9093,8,1,71394
36415,9093,63,3,59829
36416,9093,38,1,89599
36417,9093,75,5,31489
36418,9093,83,5,57341
36419,9094,24,3,96972
36420,9094,50,2,53007
36421,9094,12,5,31257
36422,9094,20,3,13940
36423,9095,15,5,59265
36424,9095,2,1,16956
36425,9095,16,1,21730
36426,9095,100,3,55240
36427,9096,88,1,82751
36428,9096,18,4,49881
36429,9096,85,1,49747
36430,9096,69,5,66333
36431,9097,44,3,55170
36432,9097,3,2,92869
36433,9097,77,3,62543
36434,9097,54,3,55716
36435,9097,89,1,99643
36436,9098,9,1,24385
36437,9098,86,5,33028
36438,9098,31,5,25080
36439,9099,34,4,71809
36440,9099,9,2,24385
36441,9099,1,5,77345
36442,9099,6,3,23328
36443,9100,77,1,62543
36444,9100,10,2,15030
36445,9100,73,4,58762
36446,9100,89,2,99643
36447,9100,66,4,21309
36448,9101,86,4,33028
36449,9101,66,1,21309
36450,9101,55,2,50282
36451,9102,12,3,31257
36452,9102,37,4,31314
36453,9102,96,4,93706
36454,9102,45,2,89685
36455,9103,73,3,58762
36456,9103,90,5,99988
36457,9103,67,4,71990
36458,9103,88,1,82751
36459,9104,96,3,93706
36460,9104,11,2,42580
36461,9104,17,2,32785
36462,9104,36,1,50269
36463,9105,35,4,27106
36464,9105,63,1,59829
36465,9105,14,4,61112
36466,9105,1,2,77345
36467,9106,38,1,89599
36468,9106,19,1,24844
36469,9106,66,1,21309
36470,9107,44,1,55170
36471,9107,57,4,87341
36472,9107,61,2,83461
36473,9107,99,4,64203
36474,9107,25,2,95530
36475,9108,81,3,69446
36476,9108,58,3,66996
36477,9108,100,2,55240
36478,9109,47,1,38951
36479,9109,55,3,50282
36480,9109,26,4,47395
36481,9109,81,3,69446
36482,9110,3,1,92869
36483,9110,40,3,63117
36484,9110,50,3,53007
36485,9110,14,3,61112
36486,9110,90,3,99988
36487,9111,2,1,16956
36488,9111,28,3,53426
36489,9111,81,4,69446
36490,9112,54,4,55716
36491,9112,24,5,96972
36492,9112,66,4,21309
36493,9112,71,4,62771
36494,9113,37,3,31314
36495,9113,30,4,22486
36496,9113,74,5,60296
36497,9113,98,2,88669
36498,9114,92,4,43974
36499,9114,63,3,59829
36500,9114,8,3,71394
36501,9114,59,4,68303
36502,9114,53,4,58950
36503,9115,11,3,42580
36504,9115,87,5,47322
36505,9115,80,2,14416
36506,9115,37,3,31314
36507,9116,40,3,63117
36508,9116,65,4,95196
36509,9116,17,1,32785
36510,9116,60,5,91851
36511,9117,2,3,16956
36512,9117,53,3,58950
36513,9117,44,1,55170
36514,9117,60,2,91851
36515,9118,84,5,78759
36516,9118,57,1,87341
36517,9118,37,3,31314
36518,9119,72,5,53594
36519,9119,22,3,20870
36520,9119,48,5,56186
36521,9120,33,4,67163
36522,9120,53,1,58950
36523,9120,96,1,93706
36524,9120,17,2,32785
36525,9120,100,3,55240
36526,9121,16,4,21730
36527,9121,75,5,31489
36528,9121,10,1,15030
36529,9122,21,3,33591
36530,9122,64,4,18863
36531,9122,39,3,30610
36532,9122,79,5,37051
36533,9123,21,3,33591
36534,9123,24,5,96972
36535,9123,4,3,72183
36536,9123,8,1,71394
36537,9124,2,5,16956
36538,9124,7,3,51167
36539,9124,94,3,54643
36540,9124,78,5,21761
36541,9125,25,4,95530
36542,9125,1,5,77345
36543,9125,32,5,82134
36544,9125,44,3,55170
36545,9126,79,3,37051
36546,9126,69,1,66333
36547,9126,52,1,47423
36548,9126,17,1,32785
36549,9127,11,4,42580
36550,9127,96,2,93706
36551,9127,62,2,39951
36552,9128,91,2,87573
36553,9128,26,5,47395
36554,9128,85,5,49747
36555,9128,61,4,83461
36556,9128,75,5,31489
36557,9129,4,4,72183
36558,9129,6,3,23328
36559,9129,17,5,32785
36560,9129,59,4,68303
36561,9129,58,1,66996
36562,9130,35,2,27106
36563,9130,59,5,68303
36564,9130,63,3,59829
36565,9130,61,2,83461
36566,9130,52,2,47423
36567,9131,60,2,91851
36568,9131,65,1,95196
36569,9131,19,3,24844
36570,9131,35,5,27106
36571,9131,9,1,24385
36572,9132,45,1,89685
36573,9132,55,1,50282
36574,9132,40,2,63117
36575,9133,71,5,62771
36576,9133,98,1,88669
36577,9133,75,4,31489
36578,9133,48,4,56186
36579,9133,76,4,95956
36580,9134,74,5,60296
36581,9134,44,3,55170
36582,9134,40,4,63117
36583,9134,22,2,20870
36584,9134,54,1,55716
36585,9135,78,2,21761
36586,9135,9,3,24385
36587,9135,89,3,99643
36588,9135,95,5,10177
36589,9136,86,1,33028
36590,9136,92,5,43974
36591,9136,42,4,44615
36592,9137,19,3,24844
36593,9137,60,5,91851
36594,9137,30,4,22486
36595,9137,55,1,50282
36596,9137,11,3,42580
36597,9138,6,1,23328
36598,9138,5,4,35124
36599,9138,86,2,33028
36600,9138,97,4,24578
36601,9139,94,2,54643
36602,9139,2,3,16956
36603,9139,66,4,21309
36604,9139,40,3,63117
36605,9139,78,3,21761
36606,9140,66,1,21309
36607,9140,89,1,99643
36608,9140,57,2,87341
36609,9140,56,2,13545
36610,9140,80,3,14416
36611,9141,56,2,13545
36612,9141,42,5,44615
36613,9141,38,2,89599
36614,9142,7,3,51167
36615,9142,43,3,37544
36616,9142,18,4,49881
36617,9142,70,5,16773
36618,9143,94,4,54643
36619,9143,3,2,92869
36620,9143,19,2,24844
36621,9144,6,4,23328
36622,9144,21,1,33591
36623,9144,1,5,77345
36624,9144,59,2,68303
36625,9145,89,5,99643
36626,9145,81,2,69446
36627,9145,91,4,87573
36628,9145,56,3,13545
36629,9145,9,5,24385
36630,9146,96,1,93706
36631,9146,29,2,27367
36632,9146,18,4,49881
36633,9146,16,2,21730
36634,9147,15,1,59265
36635,9147,79,4,37051
36636,9147,66,4,21309
36637,9148,55,1,50282
36638,9148,38,4,89599
36639,9148,62,3,39951
36640,9148,74,3,60296
36641,9148,13,5,60825
36642,9149,100,3,55240
36643,9149,20,4,13940
36644,9149,26,2,47395
36645,9149,37,3,31314
