OrderID,CustomerID,OrderDate,TotalAmount
8042,790,2025-12-10,1141166
8043,862,2025-01-12,859352
8044,974,2025-04-08,989939
8045,602,2025-11-04,321234
8046,827,2025-07-14,1102951
8047,188,2025-03-21,741876
8048,638,2025-06-22,637749
8049,131,2025-05-22,973434
8050,378,2025-08-18,855583
8051,128,2025-07-04,548278
8052,339,2025-08-03,836581
8053,481,2025-10-13,1043310
8054,605,2025-07-20,510940
8055,342,2025-03-10,863459
8056,131,2025-07-04,735490
8057,275,2025-02-02,421644
8058,248,2025-06-15,900420
8059,190,2025-06-26,581176
8060,758,2025-07-25,491714
8061,460,2025-08-30,599202
8062,712,2025-01-18,351833
8063,703,2025-03-17,652488
8064,926,2025-01-30,387899
8065,480,2025-11-06,494106
8066,269,2025-01-09,778923
8067,837,2025-06-03,784847
8068,532,2025-08-08,429456
8069,229,2025-10-02,307265
8070,930,2025-06-22,554072
8071,981,2025-04-28,619595
8072,436,2025-06-26,429200
8073,12,2025-02-09,653811
8074,75,2025-09-10,850226
8075,50,2025-10-14,671786
8076,409,2025-01-12,542988
8077,850,2025-12-30,745323
8078,48,2025-08-08,349477
8079,474,2025-03-19,297686
8080,242,2025-11-23,423179
8081,161,2025-05-30,325059
8082,375,2025-08-24,244734
8083,301,2025-12-13,346690
8084,665,2025-09-22,373170
8085,14,2025-03-04,521768
8086,120,2025-07-18,490722
8087,983,2025-10-14,506595
8088,192,2025-02-16,495908
8089,325,2025-02-19,424161
8090,32,2025-02-25,730930
8091,101,2025-05-01,1121840
8092,835,2025-06-25,974048
8093,88,2025-09-23,272521
8094,587,2025-03-09,441602
8095,931,2025-12-21,633339
8096,103,2025-05-18,305072
8097,636,2025-10-09,281527
8098,820,2025-06-10,583172
8099,845,2025-03-23,864536
8100,535,2025-11-27,623772
8101,317,2025-11-23,906143
8102,229,2025-12-05,781499
8103,658,2025-02-14,702367
8104,95,2025-06-18,395281
8105,953,2025-09-11,700564
8106,794,2025-10-23,1129055
8107,884,2025-06-05,683443
8108,634,2025-12-18,446861
8109,603,2025-02-15,674771
8110,947,2025-11-23,686892
8111,59,2025-05-11,655203
8112,146,2025-06-07,377107
8113,213,2025-12-04,669183
8114,980,2025-02-18,905057
8115,139,2025-01-04,889339
8116,778,2025-12-15,561131
8117,571,2025-09-04,1171201
8118,124,2025-06-23,778120
8119,5,2025-08-22,451583
8120,627,2025-07-12,981041
8121,232,2025-09-14,318056
8122,18,2025-05-13,567144
8123,689,2025-12-27,323809
8124,69,2025-12-31,257384
8125,917,2025-10-22,459003
8126,621,2025-03-12,235405
8127,450,2025-03-31,1114940
8128,791,2025-06-20,438280
8129,70,2025-05-14,385606
8130,619,2025-04-04,563497
8131,389,2025-01-09,731028
8132,190,2025-11-10,239853
8133,453,2025-05-23,1031975
8134,743,2025-11-06,461698
8135,322,2025-09-23,571743
8136,381,2025-01-06,611556
8137,269,2025-10-02,374576
8138,90,2025-12-22,545297
8139,705,2025-10-11,981239
8140,611,2025-10-12,1100810
8141,52,2025-02-15,203584
8142,894,2025-12-27,407601
8143,247,2025-08-11,914854
8144,697,2025-01-05,568220
8145,150,2025-02-12,706945
8146,475,2025-03-24,478032
8147,409,2025-06-11,312948
8148,99,2025-10-03,528491
8149,888,2025-08-09,289186
8150,249,2025-04-22,906458
8151,449,2025-08-03,604523
8152,201,2025-12-07,1141855
8153,569,2025-04-01,1076067
8154,854,2025-02-25,689244
8155,82,2025-03-07,1033519
8156,473,2025-03-11,234277
8157,861,2025-05-16,671811
8158,776,2025-04-21,803810
8159,630,2025-08-18,1156575
8160,688,2025-05-01,716604
8161,794,2025-06-09,332810
8162,857,2025-07-09,681875
8163,736,2025-01-28,419742
8164,643,2025-08-22,566564
8165,613,2025-05-06,240928
8166,917,2025-11-25,429542
8167,619,2025-12-29,358663
8168,209,2025-02-27,497796
8169,521,2025-04-24,424631
8170,637,2025-05-12,454218
8171,400,2025-06-17,585837
8172,178,2025-10-01,1432571
8173,428,2025-05-24,519234
8174,10,2025-11-16,461927
8175,814,2025-03-31,249991
8176,788,2025-02-08,733002
8177,207,2025-10-20,576318
8178,961,2025-10-29,370258
8179,67,2025-08-16,927025
8180,184,2025-12-01,756715
8181,719,2025-07-05,534840
8182,170,2025-11-05,198201
8183,586,2025-03-22,428856
8184,599,2025-03-18,228049
8185,293,2025-08-30,356243
8186,724,2025-04-28,413051
8187,39,2025-02-20,311982
8188,708,2025-01-28,619250
8189,890,2025-06-18,531721
8190,571,2025-10-04,356259
8191,447,2025-12-08,986459
8192,131,2025-03-10,599098
8193,826,2025-09-11,764725
8194,815,2025-04-21,736549
8195,482,2025-06-29,969412
8196,257,2025-01-29,694425
8197,211,2025-12-08,1091216
8198,853,2025-08-16,673958
8199,105,2025-12-17,613553
8200,843,2025-11-05,885909
8201,95,2025-09-19,817963
8202,275,2025-08-16,428082
8203,924,2025-03-06,922181
8204,819,2025-02-06,571215
8205,334,2025-05-01,424628
8206,599,2025-09-21,423280
8207,899,2025-11-24,645141
8208,103,2025-12-09,622804
8209,964,2025-10-18,418922
8210,343,2025-06-20,580816
8211,989,2025-02-12,1329694
8212,11,2025-05-23,295978
8213,31,2025-06-27,547612
8214,487,2025-07-19,422445
8215,747,2025-08-07,548922
8216,496,2025-03-21,696422
8217,171,2025-02-16,490507
8218,657,2025-02-18,351679
8219,931,2025-07-22,1003810
8220,921,2025-12-31,1094687
8221,27,2025-01-31,1011433
8222,878,2025-10-07,474215
8223,355,2025-07-11,488301
8224,651,2025-04-01,343120
8225,480,2025-01-11,812863
8226,624,2025-08-13,636627
8227,378,2025-12-13,798212
8228,803,2025-08-05,743947
8229,645,2025-10-11,605161
8230,500,2025-11-05,500609
8231,187,2025-06-29,240842
8232,768,2025-04-29,401540
8233,42,2025-10-09,547766
8234,108,2025-11-06,256946
8235,263,2025-09-10,658280
8236,228,2025-04-23,907654
8237,307,2025-01-10,250820
8238,493,2025-07-08,547089
8239,549,2025-05-03,1055497
8240,773,2025-02-22,1087896
8241,556,2025-07-20,558267
8242,74,2025-09-07,521867
8243,739,2025-03-09,768407
8244,551,2025-03-01,505420
8245,325,2025-10-12,911166
8246,498,2025-07-09,544943
8247,346,2025-06-27,386607
8248,905,2025-10-03,782916
8249,714,2025-10-02,883591
8250,954,2025-12-24,430226
8251,655,2025-05-16,614295
8252,154,2025-09-17,283764
8253,859,2025-05-31,321276
8254,787,2025-03-19,570417
8255,792,2025-01-22,434022
8256,893,2025-09-18,696524
8257,351,2025-03-06,928252
8258,363,2025-07-10,665828
8259,17,2025-12-28,552822
8260,669,2025-05-17,457883
8261,283,2025-11-12,792519
8262,642,2025-03-03,601179
8263,102,2025-07-03,230220
8264,688,2025-11-14,1089681
8265,11,2025-07-20,401618
8266,471,2025-12-15,562155
8267,908,2025-11-25,839915
8268,305,2025-03-31,314242
8269,853,2025-05-29,424630
8270,751,2025-02-06,1028742
8271,394,2025-10-03,304103
8272,325,2025-11-10,322886
8273,966,2025-07-03,768321
8274,687,2025-03-10,702935
8275,88,2025-03-01,567954
8276,824,2025-05-30,258293
8277,471,2025-01-30,379672
8278,385,2025-06-08,517928
8279,537,2025-01-21,399195
8280,834,2025-06-17,789515
8281,463,2025-11-24,509815
8282,389,2025-05-13,845004
8283,787,2025-12-03,886748
8284,786,2025-08-13,609323
8285,195,2025-03-30,601512
8286,469,2025-06-24,389082
8287,563,2025-11-13,670138
8288,677,2025-12-16,334080
8289,618,2025-04-14,689309
8290,703,2025-11-28,645016
8291,35,2025-12-31,346454
8292,739,2025-02-28,624115
8293,261,2025-07-27,706134
8294,311,2025-09-22,902277
8295,370,2025-04-11,675802
8296,132,2025-12-14,485194
8297,338,2025-08-28,683800
8298,205,2025-09-12,505192
8299,779,2025-07-02,866394
8300,746,2025-05-12,431068
8301,60,2025-09-18,380216
8302,572,2025-08-09,267579
8303,349,2025-01-07,543120
8304,119,2025-01-25,876425
8305,423,2025-01-10,804092
8306,385,2025-06-13,165693
8307,341,2025-09-24,540641
8308,665,2025-10-23,477107
8309,353,2025-03-24,629537
8310,828,2025-03-01,915571
8311,408,2025-10-03,388390
8312,397,2025-08-23,589389
8313,639,2025-03-22,556706
8314,238,2025-04-10,834387
8315,104,2025-06-19,618204
8316,836,2025-04-18,341024
8317,350,2025-12-30,846422
8318,864,2025-08-04,918666
8319,793,2025-09-15,601297
8320,41,2025-08-22,665082
8321,778,2025-07-15,317657
8322,195,2025-07-26,928952
8323,488,2025-11-01,718005
8324,89,2025-03-07,365567
8325,557,2025-01-30,905367
8326,238,2025-12-22,626388
8327,274,2025-05-19,837666
8328,950,2025-03-22,869279
8329,417,2025-05-31,491556
8330,113,2025-01-10,830886
8331,196,2025-05-02,710259
8332,797,2025-05-30,303725
8333,443,2025-05-19,702386
8334,562,2025-06-07,539279
8335,413,2025-03-16,394373
8336,342,2025-01-11,577322
8337,835,2025-09-23,570115
8338,407,2025-08-05,713981
8339,320,2025-09-04,358499
8340,503,2025-01-31,854522
8341,553,2025-07-01,490967
8342,301,2025-05-19,719720
8343,31,2025-01-11,698142
8344,499,2025-09-17,575864
8345,236,2025-08-07,583026
8346,873,2025-05-15,579464
8347,400,2025-03-16,749688
8348,996,2025-06-06,312803
8349,360,2025-10-05,583169
8350,41,2025-04-06,370631
8351,538,2025-03-08,663638
8352,369,2025-11-02,1194516
8353,662,2025-01-30,145122
8354,327,2025-10-27,497204
8355,582,2025-01-14,1217735
8356,710,2025-08-19,618782
8357,400,2025-08-17,338910
8358,857,2025-04-09,733225
8359,78,2025-10-31,1062310
8360,523,2025-11-16,866595
8361,528,2025-11-28,177603
8362,279,2025-06-30,729613
8363,652,2025-07-13,581066
8364,592,2025-07-07,508788
8365,262,2025-04-10,1139214
8366,945,2025-10-04,751290
8367,62,2025-10-25,762412
8368,21,2025-12-07,735996
8369,434,2025-05-17,553798
8370,843,2025-12-23,338752
8371,89,2025-07-24,558100
8372,10,2025-03-18,633991
8373,518,2025-01-03,235327
8374,591,2025-11-01,702830
8375,984,2025-05-02,641953
8376,709,2025-11-24,622273
8377,513,2025-12-07,452840
8378,193,2025-04-09,468633
8379,357,2025-01-14,667700
8380,751,2025-11-07,601966
8381,563,2025-07-26,495169
8382,504,2025-01-14,582139
8383,209,2025-04-20,205998
8384,349,2025-01-09,416775
8385,30,2025-05-08,506772
8386,913,2025-01-11,380719
8387,906,2025-09-03,1134608
8388,850,2025-06-23,419038
8389,626,2025-09-27,1127948
8390,485,2025-11-27,436832
8391,529,2025-12-13,1134355
8392,88,2025-11-26,596720
8393,251,2025-08-25,567521
8394,526,2025-06-14,759050
8395,969,2025-12-26,513635
8396,624,2025-07-11,594396
8397,837,2025-09-24,544589
8398,431,2025-01-07,468564
8399,998,2025-01-10,280392
8400,535,2025-05-15,1426635
8401,16,2025-07-05,599705
8402,76,2025-06-22,497837
8403,259,2025-10-13,581321
8404,910,2025-11-01,492946
8405,718,2025-05-26,538280
8406,325,2025-11-20,442481
8407,8,2025-07-11,204163
8408,370,2025-10-06,182905
8409,977,2025-05-17,522065
8410,469,2025-06-29,195499
8411,59,2025-09-01,522840
8412,474,2025-03-15,1119359
8413,423,2025-04-02,672550
8414,548,2025-06-25,1114552
8415,144,2025-10-26,814629
8416,511,2025-11-23,691780
8417,154,2025-12-11,385080
8418,536,2025-08-06,1067351
8419,120,2025-03-29,323627
8420,211,2025-03-02,479250
8421,166,2025-07-06,380205
8422,445,2025-12-18,376018
8423,935,2025-05-14,669501
8424,814,2025-08-12,339934
8425,770,2025-06-30,901945
8426,11,2025-05-12,764426
8427,844,2025-12-20,417276
8428,731,2025-05-22,488778
8429,102,2025-11-12,721919
8430,74,2025-09-03,817293
8431,873,2025-12-16,495759
8432,292,2025-07-30,523546
8433,970,2025-01-03,739930
8434,564,2025-06-18,852062
8435,672,2025-02-11,352905
8436,565,2025-10-29,903776
8437,204,2025-08-03,801957
8438,703,2025-08-09,1064127
8439,334,2025-06-01,245691
8440,895,2025-08-24,621815
8441,655,2025-08-27,687700
8442,214,2025-04-05,318639
8443,51,2025-10-03,660255
8444,324,2025-05-05,653500
8445,851,2025-03-18,696863
8446,474,2025-05-07,408125
8447,511,2025-12-07,822130
8448,795,2025-11-11,354108
8449,469,2025-04-07,320216
8450,442,2025-08-15,285873
8451,515,2025-04-29,389442
8452,800,2025-07-25,578440
8453,950,2025-07-29,492118
8454,129,2025-09-13,664815
8455,155,2025-05-04,353416
8456,356,2025-11-03,349011
8457,620,2025-06-10,1114128
8458,98,2025-02-14,483509
8459,63,2025-03-04,509535
8460,500,2025-05-18,719552
8461,688,2025-06-01,864687
8462,46,2025-12-05,431674
8463,838,2025-08-16,815175
8464,93,2025-06-16,630512
8465,10,2025-03-25,191534
8466,133,2025-07-29,848453
8467,445,2025-02-16,262783
8468,992,2025-12-25,550405
8469,163,2025-11-06,828460
8470,765,2025-01-14,565243
8471,781,2025-03-15,775028
8472,234,2025-05-22,1005665
8473,737,2025-06-12,726808
8474,147,2025-08-11,777058
8475,865,2025-06-09,732376
8476,293,2025-12-24,483822
8477,676,2025-06-26,473207
8478,958,2025-08-21,554591
8479,450,2025-11-03,1160337
8480,497,2025-01-11,1020485
8481,960,2025-01-09,249055
8482,831,2025-03-05,566445
8483,422,2025-05-08,868591
8484,712,2025-11-21,383845
8485,313,2025-05-14,840900
8486,44,2025-03-28,1354207
8487,835,2025-05-29,929512
8488,649,2025-06-05,1124269
8489,690,2025-06-28,466591
8490,419,2025-04-23,609330
8491,943,2025-02-25,323590
8492,814,2025-08-12,1261132
8493,638,2025-12-01,541823
8494,639,2025-04-27,441980
8495,744,2025-11-13,550208
8496,2,2025-01-22,607085
8497,506,2025-03-16,930242
8498,210,2025-06-25,422430
8499,174,2025-03-11,587911
8500,822,2025-05-26,928367
8501,842,2025-02-16,900901
8502,402,2025-09-29,694614
8503,882,2025-09-12,824512
8504,928,2025-04-10,714980
8505,21,2025-04-10,1022273
8506,476,2025-11-02,686260
8507,785,2025-08-31,1068341
8508,605,2025-02-14,904661
8509,934,2025-05-24,670340
8510,513,2025-05-20,1148272
8511,890,2025-02-05,936380
8512,206,2025-07-26,189996
8513,880,2025-05-01,769286
8514,412,2025-08-28,800417
8515,722,2025-08-15,594822
8516,329,2025-04-28,533471
8517,397,2025-02-08,977802
8518,469,2025-12-06,399512
8519,84,2025-03-05,658659
8520,77,2025-09-04,971293
8521,443,2025-05-01,721882
8522,494,2025-02-02,512203
8523,307,2025-05-20,703417
8524,425,2025-11-15,720388
8525,571,2025-12-16,617129
8526,718,2025-07-08,345634
8527,142,2025-10-17,486365
8528,224,2025-12-29,510410
8529,480,2025-08-26,442008
8530,280,2025-08-31,814442
8531,372,2025-04-10,923060
8532,103,2025-02-05,851262
8533,925,2025-06-21,753484
8534,370,2025-10-05,768723
8535,902,2025-12-31,880312
8536,527,2025-04-18,503727
8537,710,2025-10-24,449963
8538,673,2025-04-22,488860
8539,317,2025-02-09,583122
8540,359,2025-09-16,810336
8541,391,2025-12-12,578514
8542,395,2025-12-29,604090
8543,329,2025-12-29,1081539
8544,874,2025-03-24,307056
8545,286,2025-07-02,268187
8546,711,2025-10-15,264487
8547,912,2025-05-16,425148
8548,368,2025-10-28,1099545
8549,614,2025-09-08,341932
8550,964,2025-09-01,450558
8551,725,2025-07-01,313610
8552,805,2025-06-07,688168
8553,406,2025-02-10,600112
8554,862,2025-08-23,464268
8555,33,2025-04-11,294002
8556,594,2025-08-13,426363
8557,466,2025-05-14,707340
8558,889,2025-06-19,734403
8559,59,2025-10-31,662514
8560,664,2025-10-20,269108
8561,779,2025-08-31,557182
8562,985,2025-01-09,832962
8563,936,2025-10-04,573971
8564,754,2025-10-10,476088
8565,621,2025-05-21,1125026
8566,640,2025-05-20,212360
8567,774,2025-09-15,700176
8568,781,2025-11-21,558437
8569,105,2025-07-17,605575
8570,80,2025-09-17,529511
8571,622,2025-04-30,1562098
8572,522,2025-02-01,308680
8573,186,2025-09-03,1356940
8574,851,2025-11-24,502475
8575,666,2025-02-06,633770
8576,95,2025-08-06,1069294
8577,201,2025-09-16,928003
8578,759,2025-12-03,858669
8579,65,2025-12-14,552270
8580,508,2025-06-22,255149
8581,139,2025-01-03,362333
8582,233,2025-12-22,571677
8583,961,2025-05-26,558046
8584,944,2025-12-07,564835
8585,849,2025-05-18,605142
8586,628,2025-03-14,1002801
8587,828,2025-05-18,849199
8588,526,2025-08-18,640952
8589,226,2025-08-01,453458
8590,782,2025-03-14,922052
8591,140,2025-01-25,618466
8592,227,2025-05-30,594470
8593,10,2025-10-11,801912
8594,164,2025-09-25,411885
8595,782,2025-04-11,378206
8596,118,2025-12-01,770599
8597,734,2025-03-05,728527
8598,649,2025-02-05,191178
8599,889,2025-06-26,470348
8600,979,2025-09-12,987195
8601,661,2025-06-11,548481
8602,203,2025-08-06,840407
8603,900,2025-08-04,657508
8604,186,2025-01-20,649019
8605,236,2025-05-22,161180
8606,306,2025-04-26,350361
8607,866,2025-09-10,298805
8608,959,2025-08-17,540403
8609,831,2025-02-09,626003
8610,748,2025-02-14,242198
8611,924,2025-05-05,815535
8612,795,2025-01-26,236052
8613,231,2025-03-31,352710
8614,336,2025-12-25,1236122
8615,723,2025-12-06,1078588
8616,969,2025-04-21,344656
8617,259,2025-12-12,346492
8618,104,2025-10-05,1073227
8619,367,2025-08-14,481378
8620,770,2025-12-23,733135
8621,964,2025-08-06,394997
8622,582,2025-12-31,762985
8623,542,2025-01-05,291244
8624,137,2025-05-15,800598
8625,172,2025-12-11,505518
8626,927,2025-04-29,873032
8627,598,2025-08-22,896347
8628,620,2025-04-08,576722
8629,915,2025-12-10,822690
8630,712,2025-02-02,448814
8631,698,2025-01-16,783761
8632,331,2025-05-20,689674
8633,792,2025-01-03,221762
8634,431,2025-02-23,642003
8635,41,2025-11-11,553059
8636,144,2025-08-08,562847
8637,115,2025-10-15,322270
8638,718,2025-03-17,395637
8639,523,2025-04-16,491108
8640,299,2025-11-16,756969
8641,947,2025-11-27,746012
8642,719,2025-03-11,1258145
8643,474,2025-08-15,343145
8644,432,2025-03-03,901499
8645,962,2025-03-20,652972
8646,163,2025-04-27,336006
8647,975,2025-10-04,339361
8648,4,2025-11-27,862343
8649,189,2025-04-17,607148
8650,912,2025-01-26,709640
8651,452,2025-03-13,387777
8652,631,2025-09-22,449392
8653,345,2025-05-29,610914
8654,852,2025-09-11,835077
8655,490,2025-12-05,765781
8656,979,2025-08-30,263085
8657,910,2025-05-14,797852
8658,857,2025-07-22,579558
8659,521,2025-08-04,211354
8660,706,2025-09-27,472504
8661,217,2025-07-25,1026684
8662,910,2025-12-21,1024664
8663,574,2025-11-01,1038361
8664,113,2025-08-13,605300
8665,697,2025-11-26,940250
8666,305,2025-12-19,991775
8667,386,2025-07-20,763281
8668,483,2025-06-15,609860
8669,218,2025-11-13,665814
8670,574,2025-02-19,1006121
8671,680,2025-03-22,442659
8672,936,2025-09-24,674730
8673,768,2025-11-14,762411
8674,266,2025-11-28,710101
8675,897,2025-07-29,415534
8676,890,2025-05-30,851739
8677,994,2025-12-06,468932
8678,452,2025-12-22,834468
8679,263,2025-05-18,800651
8680,68,2025-02-09,400577
8681,537,2025-09-16,804999
8682,702,2025-07-10,1012112
8683,620,2025-01-03,936995
8684,958,2025-12-14,811050
8685,43,2025-09-23,361994
8686,459,2025-03-01,319537
8687,549,2025-07-03,815597
8688,234,2025-04-18,764485
8689,903,2025-05-10,693607
8690,384,2025-07-19,1249837
8691,175,2025-10-22,510080
8692,761,2025-10-05,456789
8693,63,2025-06-08,821727
8694,790,2025-02-13,433938
8695,964,2025-06-24,490170
8696,349,2025-07-09,555045
8697,746,2025-01-20,678730
8698,400,2025-10-31,994779
8699,686,2025-12-25,402169
8700,713,2025-04-17,478982
8701,994,2025-03-14,290579
8702,890,2025-08-02,491870
8703,539,2025-10-13,614806
8704,59,2025-08-05,514679
8705,489,2025-04-20,1113620
8706,595,2025-08-31,583125
8707,682,2025-02-27,811888
8708,42,2025-08-13,640507
8709,733,2025-05-01,723776
8710,678,2025-03-30,706678
8711,169,2025-11-15,458802
8712,438,2025-08-19,1016194
8713,536,2025-03-17,920680
8714,93,2025-12-26,999627
8715,191,2025-01-06,631167
8716,626,2025-10-29,455191
8717,365,2025-07-25,409990
8718,325,2025-11-09,694017
8719,679,2025-05-01,851441
8720,548,2025-04-08,1270496
8721,46,2025-08-10,264893
8722,429,2025-01-03,905628
8723,17,2025-04-15,375089
8724,864,2025-11-25,448720
8725,637,2025-07-08,568158
8726,128,2025-12-02,442105
8727,826,2025-07-28,229604
8728,869,2025-09-03,1009329
8729,452,2025-06-07,542552
8730,515,2025-11-14,339144
8731,292,2025-06-08,207400
8732,283,2025-04-10,200901
8733,189,2025-11-13,276785
8734,505,2025-05-13,783502
8735,31,2025-07-13,909168
8736,140,2025-11-21,752755
8737,156,2025-06-19,918646
8738,400,2025-02-04,258186
8739,954,2025-02-05,1118005
8740,295,2025-06-04,928953
8741,689,2025-04-03,1009378
8742,511,2025-04-29,1015317
8743,104,2025-01-02,669389
8744,263,2025-05-19,753534
8745,893,2025-11-22,703660
8746,181,2025-07-26,694276
8747,578,2025-10-01,651960
8748,804,2025-08-13,541576
8749,110,2025-01-15,864606
8750,448,2025-06-13,560543
8751,576,2025-12-01,828996
8752,675,2025-08-10,486303
8753,758,2025-04-14,424692
8754,303,2025-09-17,305888
8755,536,2025-04-03,540965
8756,181,2025-12-20,640112
8757,288,2025-05-24,607367
8758,905,2025-09-12,616277
8759,443,2025-12-19,1067724
8760,315,2025-02-22,463518
8761,893,2025-04-26,864484
8762,467,2025-03-15,429859
8763,719,2025-07-25,704108
8764,748,2025-05-27,934279
8765,280,2025-04-19,1115340
8766,311,2025-10-17,322073
8767,451,2025-04-15,922616
8768,106,2025-10-03,286917
8769,978,2025-08-28,411673
8770,672,2025-11-19,399315
8771,469,2025-03-22,597393
8772,342,2025-06-16,379504
8773,344,2025-05-27,317459
8774,295,2025-11-27,559530
8775,851,2025-02-22,603260
8776,299,2025-07-15,990991
8777,719,2025-04-26,613272
8778,925,2025-09-17,467015
8779,516,2025-09-16,463200
8780,478,2025-10-19,691852
8781,408,2025-08-06,539765
8782,276,2025-11-03,600874
8783,141,2025-09-14,1015689
8784,264,2025-01-30,431167
8785,836,2025-09-22,608585
8786,483,2025-08-22,595914
8787,519,2025-08-22,542491
8788,839,2025-11-02,674262
8789,840,2025-02-26,794360
8790,302,2025-09-21,426180
8791,680,2025-02-18,578147
8792,752,2025-10-24,1086958
8793,283,2025-04-19,246245
8794,748,2025-12-04,202092
8795,943,2025-08-20,357887
8796,536,2025-12-23,611664
8797,773,2025-10-14,973879
8798,433,2025-05-15,888255
8799,837,2025-01-05,510168
8800,611,2025-10-01,439324
8801,173,2025-08-16,449452
8802,964,2025-09-25,697574
8803,824,2025-10-04,768608
8804,981,2025-10-08,806866
8805,142,2025-12-01,736713
8806,911,2025-08-13,342775
8807,703,2025-11-07,890031
8808,830,2025-11-23,447423
8809,857,2025-04-28,856417
8810,689,2025-07-02,1125098
8811,7,2025-02-21,271037
8812,508,2025-08-28,596574
8813,716,2025-02-27,296656
8814,154,2025-06-16,633159
8815,585,2025-03-16,885915
8816,947,2025-01-03,582611
8817,555,2025-12-27,507438
8818,827,2025-05-17,844782
8819,85,2025-06-12,474057
8820,404,2025-05-08,709982
8821,161,2025-10-23,542983
8822,909,2025-07-19,332810
8823,969,2025-03-05,568945
8824,662,2025-08-05,639470
8825,783,2025-10-27,519538
8826,113,2025-07-11,691947
8827,637,2025-09-03,215669
8828,435,2025-05-06,607446
8829,312,2025-09-02,1056533
8830,389,2025-02-05,506820
8831,946,2025-02-12,1114360
8832,424,2025-04-22,613343
8833,733,2025-04-15,520394
8834,476,2025-03-31,856803
8835,638,2025-01-29,498533
8836,442,2025-09-25,806484
8837,842,2025-08-16,585133
8838,382,2025-10-14,129864
8839,571,2025-07-17,477659
8840,473,2025-12-16,715666
8841,657,2025-03-15,757927
8842,955,2025-09-01,459234
8843,891,2025-01-21,478523
8844,311,2025-04-26,386130
8845,58,2025-12-27,325428
8846,548,2025-11-18,647735
8847,998,2025-02-03,804554
8848,493,2025-04-13,791283
8849,966,2025-02-19,426884
8850,9,2025-06-11,1152039
8851,390,2025-08-08,952709
8852,860,2025-04-16,916288
8853,554,2025-05-13,904708
8854,784,2025-08-18,411012
8855,548,2025-01-23,1178353
8856,494,2025-06-04,507791
8857,452,2025-07-15,466175
8858,800,2025-03-29,614368
8859,382,2025-06-22,790935
8860,303,2025-04-06,522595
8861,353,2025-10-14,880838
8862,628,2025-03-15,208971
8863,654,2025-05-03,718953
8864,946,2025-02-25,655664
8865,566,2025-04-17,408834
8866,333,2025-06-07,990813
8867,782,2025-07-12,486558
8868,631,2025-10-07,704193
8869,193,2025-03-26,566948
8870,686,2025-10-24,795817
8871,677,2025-08-11,310612
8872,5,2025-01-15,282323
8873,761,2025-04-21,716292
8874,56,2025-06-13,522141
8875,991,2025-05-09,1017228
8876,630,2025-04-19,339190
8877,299,2025-11-03,503329
8878,262,2025-12-10,874721
8879,638,2025-10-30,715690
8880,304,2025-03-20,617579
8881,795,2025-04-30,334087
8882,802,2025-06-23,131955
8883,736,2025-11-30,603312
8884,921,2025-04-11,1022092
8885,846,2025-09-03,790126
8886,805,2025-06-28,940259
8887,261,2025-06-09,790224
8888,829,2025-06-11,465524
8889,652,2025-03-26,392592
8890,88,2025-12-10,571887
8891,832,2025-09-15,540488
8892,177,2025-01-24,562979
8893,214,2025-06-23,424363
8894,481,2025-03-14,110637
8895,897,2025-09-03,770954
8896,425,2025-11-28,521633
8897,894,2025-06-05,393712
8898,74,2025-02-06,511808
8899,99,2025-10-03,904324
8900,720,2025-04-10,410897
8901,6,2025-04-10,553230
8902,62,2025-05-03,774768
8903,845,2025-05-29,629662
8904,11,2025-02-19,274468
8905,470,2025-01-11,269477
8906,1,2025-12-02,162146
8907,492,2025-04-23,527742
8908,952,2025-03-25,320959
8909,903,2025-08-26,643271
8910,92,2025-01-03,698912
8911,156,2025-12-13,679820
8912,556,2025-10-03,964672
8913,74,2025-05-05,512637
8914,270,2025-05-19,681416
8915,698,2025-03-11,535406
8916,115,2025-12-02,456831
8917,787,2025-11-29,237671
8918,472,2025-01-02,539669
8919,455,2025-03-23,1309644
8920,531,2025-12-12,396768
8921,120,2025-04-15,527079
8922,467,2025-06-10,1470175
8923,763,2025-10-08,487097
8924,584,2025-11-18,457136
8925,519,2025-11-29,898197
8926,53,2025-10-15,496022
8927,980,2025-05-16,109215
8928,110,2025-08-18,879073
8929,703,2025-03-02,750207
8930,370,2025-11-01,564256
8931,149,2025-01-23,468455
8932,756,2025-09-04,390082
8933,427,2025-11-22,271072
8934,31,2025-01-22,503666
8935,274,2025-12-16,288106
8936,507,2025-04-15,700740
8937,719,2025-07-06,477520
8938,755,2025-12-29,606008
8939,394,2025-03-22,776200
8940,915,2025-02-16,276599
8941,907,2025-03-26,105407
8942,398,2025-11-13,723952
8943,44,2025-06-11,663377
8944,950,2025-03-29,240745
8945,75,2025-11-14,772597
8946,796,2025-10-08,605993
8947,849,2025-04-08,231847
8948,302,2025-05-25,1653309
8949,425,2025-12-23,716619
8950,440,2025-01-28,729467
8951,343,2025-03-09,404864
8952,50,2025-10-06,759459
8953,740,2025-12-17,685233
8954,532,2025-08-04,660033
8955,490,2025-07-10,931375
8956,780,2025-06-13,529171
8957,104,2025-02-07,734178
8958,552,2025-10-06,342184
8959,891,2025-10-26,557599
8960,145,2025-01-31,709570
8961,262,2025-01-03,976883
8962,237,2025-03-25,951888
8963,381,2025-04-15,795683
8964,779,2025-08-30,659948
8965,359,2025-12-16,768781
8966,623,2025-09-25,644773
8967,374,2025-09-27,886711
