detail_id,invoice_id,product_id,ten_san_pham,so_luong,don_gia,giam_gia_pct,thanh_tien
1553,447,6,Trà sữa trân châu,10,77000,0,770000
1554,447,27,OPPO Reno12,2,556000,0,1112000
1555,447,38,iPhone 15 #38,10,190000,15,1615000
1556,447,26,Xiaomi 14T,6,263000,0,1578000
1557,448,37,Cáp sạc USB-C #37,8,444000,15,3019200
1558,449,60,Ốp lưng điện thoại #60,5,337000,0,1685000
1559,449,35,Kính cường lực,5,490000,5,2327500
1560,449,8,Soda chanh leo,3,1004000,0,3012000
1561,449,45,Xiaomi 14T #45,3,867000,0,2601000
1562,449,18,Bánh tráng trộn,10,43000,15,365500
1563,450,45,Xiaomi 14T #45,1,867000,15,736950
1564,450,35,Kính cường lực,5,490000,0,2450000
1565,450,6,Trà sữa trân châu,1,77000,15,65450
1566,450,60,Ốp lưng điện thoại #60,6,337000,10,1819800
1567,450,24,iPhone 15,1,26000,10,23400
1568,451,8,Soda chanh leo,7,1004000,0,7028000
1569,451,25,Samsung Galaxy A55,7,564000,0,3948000
1570,451,21,Bánh flan,3,557000,0,1671000
1571,451,35,Kính cường lực,6,490000,10,2646000
1572,451,38,iPhone 15 #38,6,190000,0,1140000
1573,452,28,Vivo V30,3,437000,10,1179900
1574,453,51,iPhone 15 #51,3,325000,5,926250
1575,453,37,Cáp sạc USB-C #37,2,444000,0,888000
1576,453,21,Bánh flan,4,557000,10,2005200
1577,453,39,Samsung Galaxy A55 #39,9,482000,10,3904200
1578,453,6,Trà sữa trân châu,9,77000,15,589050
1579,453,36,Nước cam #36,7,9000,10,56700
1580,454,45,Xiaomi 14T #45,4,867000,0,3468000
1581,454,35,Kính cường lực,4,490000,0,1960000
1582,454,27,OPPO Reno12,4,556000,5,2112800
1583,454,20,Nem chua,6,704000,15,3590400
1584,454,28,Vivo V30,2,437000,15,742900
1585,455,51,iPhone 15 #51,8,325000,5,2470000
1586,455,8,Soda chanh leo,4,1004000,10,3614400
1587,455,38,iPhone 15 #38,3,190000,10,513000
1588,455,48,Kính cường lực #48,4,245000,5,931000
1589,455,24,iPhone 15,10,26000,15,221000
1590,456,43,Xôi gà #43,7,390000,10,2457000
1591,457,1,Cà phê đen,5,631000,10,2839500
1592,457,17,Khoai tây chiên,8,447000,15,3039600
1593,457,11,Phở bò,2,104000,0,208000
1594,457,43,Xôi gà #43,1,390000,5,370500
1595,458,44,OPPO Reno12 #44,9,1171000,0,10539000
1596,458,37,Cáp sạc USB-C #37,5,444000,0,2220000
1597,458,13,Cơm gà,6,128000,0,768000
1598,458,41,Mì Quảng #41,10,15000,10,135000
1599,459,45,Xiaomi 14T #45,3,867000,15,2210850
1600,459,44,OPPO Reno12 #44,3,1171000,15,2986050
1601,459,28,Vivo V30,10,437000,10,3933000
1602,459,48,Kính cường lực #48,2,245000,0,490000
1603,460,18,Bánh tráng trộn,4,43000,0,172000
1604,460,51,iPhone 15 #51,8,325000,0,2600000
1605,460,27,OPPO Reno12,1,556000,10,500400
1606,460,10,Xôi gà,9,297000,10,2405700
1607,461,6,Trà sữa trân châu,7,77000,10,485100
1608,461,21,Bánh flan,5,557000,10,2506500
1609,462,49,Bánh cuốn #49,3,781000,0,2343000
1610,462,45,Xiaomi 14T #45,5,867000,10,3901500
1611,462,24,iPhone 15,2,26000,0,52000
1612,463,5,Sinh tố bơ,9,570000,10,4617000
1613,463,6,Trà sữa trân châu,4,77000,0,308000
1614,464,44,OPPO Reno12 #44,5,1171000,0,5855000
1615,464,45,Xiaomi 14T #45,2,867000,5,1647300
1616,464,57,Ốp lưng điện thoại #57,7,16000,5,106400
1617,464,13,Cơm gà,5,128000,0,640000
1618,464,47,Chè đậu đỏ #47,3,710000,0,2130000
1619,465,17,Khoai tây chiên,5,447000,5,2123250
1620,465,51,iPhone 15 #51,9,325000,15,2486250
1621,465,36,Nước cam #36,2,9000,15,15300
1622,466,6,Trà sữa trân châu,4,77000,15,261800
1623,466,1,Cà phê đen,4,631000,0,2524000
1624,466,25,Samsung Galaxy A55,8,564000,0,4512000
1625,466,13,Cơm gà,8,128000,0,1024000
1626,466,39,Samsung Galaxy A55 #39,8,482000,0,3856000
1627,467,21,Bánh flan,10,557000,0,5570000
1628,467,1,Cà phê đen,3,631000,0,1893000
1629,467,44,OPPO Reno12 #44,7,1171000,15,6967450
1630,467,8,Soda chanh leo,5,1004000,10,4518000
1631,467,49,Bánh cuốn #49,7,781000,15,4646950
1632,467,27,OPPO Reno12,10,556000,0,5560000
1633,468,28,Vivo V30,8,437000,15,2971600
1634,468,49,Bánh cuốn #49,7,781000,10,4920300
1635,469,43,Xôi gà #43,4,390000,15,1326000
1636,469,45,Xiaomi 14T #45,7,867000,0,6069000
1637,469,35,Kính cường lực,3,490000,5,1396500
1638,470,49,Bánh cuốn #49,5,781000,0,3905000
1639,470,43,Xôi gà #43,9,390000,0,3510000
1640,470,25,Samsung Galaxy A55,7,564000,0,3948000
1641,470,5,Sinh tố bơ,9,570000,0,5130000
1642,471,7,Nước chanh,4,645000,0,2580000
1643,471,27,OPPO Reno12,1,556000,0,556000
1644,471,49,Bánh cuốn #49,8,781000,5,5935600
1645,472,36,Nước cam #36,3,9000,10,24300
1646,473,8,Soda chanh leo,9,1004000,0,9036000
1647,473,7,Nước chanh,3,645000,10,1741500
1648,473,57,Ốp lưng điện thoại #57,7,16000,15,95200
1649,473,21,Bánh flan,4,557000,0,2228000
1650,473,38,iPhone 15 #38,3,190000,0,570000
1651,474,5,Sinh tố bơ,9,570000,0,5130000
1652,475,25,Samsung Galaxy A55,5,564000,15,2397000
1653,475,6,Trà sữa trân châu,2,77000,5,146300
1654,476,43,Xôi gà #43,2,390000,15,663000
1655,476,5,Sinh tố bơ,10,570000,5,5415000
1656,476,1,Cà phê đen,4,631000,10,2271600
1657,476,59,Nem chua #59,5,194000,0,970000
1658,476,15,Cháo sườn,7,442000,10,2784600
1659,477,48,Kính cường lực #48,7,245000,10,1543500
1660,477,39,Samsung Galaxy A55 #39,5,482000,5,2289500
1661,477,28,Vivo V30,5,437000,15,1857250
1662,477,44,OPPO Reno12 #44,9,1171000,10,9485100
1663,477,9,Bánh mì thịt,4,528000,5,2006400
1664,477,11,Phở bò,1,104000,5,98800
1665,478,5,Sinh tố bơ,8,570000,10,4104000
1666,478,41,Mì Quảng #41,2,15000,15,25500
1667,478,24,iPhone 15,5,26000,0,130000
1668,478,45,Xiaomi 14T #45,3,867000,15,2210850
1669,478,38,iPhone 15 #38,2,190000,0,380000
1670,479,48,Kính cường lực #48,8,245000,0,1960000
1671,479,57,Ốp lưng điện thoại #57,7,16000,0,112000
1672,479,24,iPhone 15,6,26000,0,156000
1673,479,7,Nước chanh,1,645000,0,645000
1674,480,59,Nem chua #59,6,194000,5,1105800
1675,480,49,Bánh cuốn #49,8,781000,10,5623200
1676,480,35,Kính cường lực,9,490000,15,3748500
1677,480,25,Samsung Galaxy A55,2,564000,0,1128000
1678,481,11,Phở bò,7,104000,5,691600
1679,481,17,Khoai tây chiên,3,447000,15,1139850
1680,481,20,Nem chua,9,704000,5,6019200
1681,481,45,Xiaomi 14T #45,3,867000,15,2210850
1682,481,60,Ốp lưng điện thoại #60,9,337000,5,2881350
1683,481,5,Sinh tố bơ,7,570000,0,3990000
1684,482,38,iPhone 15 #38,4,190000,10,684000
1685,482,17,Khoai tây chiên,6,447000,10,2413800
1686,482,15,Cháo sườn,10,442000,0,4420000
1687,482,28,Vivo V30,8,437000,5,3321200
1688,482,57,Ốp lưng điện thoại #57,4,16000,0,64000
1689,483,18,Bánh tráng trộn,1,43000,0,43000
1690,483,15,Cháo sườn,4,442000,0,1768000
1691,483,48,Kính cường lực #48,2,245000,10,441000
1692,483,8,Soda chanh leo,8,1004000,0,8032000
1693,484,60,Ốp lưng điện thoại #60,1,337000,0,337000
1694,484,24,iPhone 15,5,26000,0,130000
1695,484,37,Cáp sạc USB-C #37,7,444000,10,2797200
1696,485,20,Nem chua,3,704000,0,2112000
1697,485,8,Soda chanh leo,10,1004000,0,10040000
1698,485,15,Cháo sườn,3,442000,10,1193400
1699,485,10,Xôi gà,10,297000,15,2524500
1700,485,21,Bánh flan,7,557000,0,3899000
1701,485,13,Cơm gà,10,128000,10,1152000
1702,486,21,Bánh flan,10,557000,0,5570000
1703,486,9,Bánh mì thịt,3,528000,0,1584000
1704,487,44,OPPO Reno12 #44,9,1171000,0,10539000
1705,487,48,Kính cường lực #48,4,245000,10,882000
1706,487,35,Kính cường lực,7,490000,5,3258500
1707,487,33,Pin dự phòng 10000mAh,7,379000,15,2255050
1708,488,21,Bánh flan,9,557000,5,4762350
1709,488,17,Khoai tây chiên,8,447000,15,3039600
1710,488,27,OPPO Reno12,5,556000,15,2363000
1711,488,15,Cháo sườn,2,442000,10,795600
1712,488,44,OPPO Reno12 #44,7,1171000,15,6967450
1713,489,44,OPPO Reno12 #44,4,1171000,5,4449800
1714,489,21,Bánh flan,6,557000,0,3342000
1715,489,60,Ốp lưng điện thoại #60,1,337000,0,337000
1716,490,10,Xôi gà,9,297000,0,2673000
1717,490,38,iPhone 15 #38,10,190000,0,1900000
1718,490,26,Xiaomi 14T,1,263000,15,223550
1719,491,5,Sinh tố bơ,8,570000,10,4104000
1720,492,38,iPhone 15 #38,1,190000,10,171000
1721,493,7,Nước chanh,8,645000,15,4386000
1722,494,5,Sinh tố bơ,6,570000,15,2907000
1723,494,36,Nước cam #36,3,9000,10,24300
1724,495,7,Nước chanh,5,645000,0,3225000
1725,495,8,Soda chanh leo,3,1004000,5,2861400
1726,495,20,Nem chua,1,704000,0,704000
1727,495,51,iPhone 15 #51,10,325000,0,3250000
1728,495,15,Cháo sườn,9,442000,5,3779100
1729,495,38,iPhone 15 #38,3,190000,15,484500
1730,496,9,Bánh mì thịt,2,528000,0,1056000
1731,496,47,Chè đậu đỏ #47,6,710000,10,3834000
1732,496,11,Phở bò,1,104000,0,104000
1733,496,18,Bánh tráng trộn,1,43000,0,43000
1734,497,20,Nem chua,5,704000,0,3520000
1735,497,13,Cơm gà,5,128000,0,640000
1736,497,33,Pin dự phòng 10000mAh,10,379000,0,3790000
1737,497,7,Nước chanh,7,645000,0,4515000
1738,497,39,Samsung Galaxy A55 #39,4,482000,0,1928000
1739,497,37,Cáp sạc USB-C #37,4,444000,0,1776000
1740,498,38,iPhone 15 #38,8,190000,15,1292000
1741,498,37,Cáp sạc USB-C #37,3,444000,0,1332000
1742,498,57,Ốp lưng điện thoại #57,10,16000,5,152000
1743,499,28,Vivo V30,9,437000,0,3933000
1744,499,21,Bánh flan,5,557000,0,2785000
1745,499,36,Nước cam #36,8,9000,0,72000
1746,499,51,iPhone 15 #51,1,325000,0,325000
1747,499,27,OPPO Reno12,9,556000,15,4253400
1748,499,6,Trà sữa trân châu,3,77000,5,219450
1749,500,6,Trà sữa trân châu,7,77000,5,512050
1750,500,35,Kính cường lực,6,490000,0,2940000
1751,500,10,Xôi gà,2,297000,0,594000
1752,500,37,Cáp sạc USB-C #37,6,444000,0,2664000
1753,500,1,Cà phê đen,3,631000,5,1798350
1754,500,9,Bánh mì thịt,9,528000,0,4752000
